"name";"active";"quantity";"price";"visibility";"image url";"diamenty zegarki slub?";"";"wiktorianska";"pavoni";"studio y";"eternel";"eclpise";"fruit";"jubile";"flow";"categores";"";"";""
"Pavoni - srebrny naszyjnik";"1";"452";"129";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/12Pavoni - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Pavoni - srebrny naszyjnik";"1";"465";"169";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/13Pavoni - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Pavoni Hearts - srebrny naszyjnik";"1";"442";"129";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/14Pavoni Hearts - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Zodiak Koziorożec - srebrny naszyjnik ";"1";"486";"89";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/15Zodiak Koziorożec - srebrny naszyjnik .jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Zodiak Wodnik - srebrny naszyjnik ";"1";"403";"209";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/16Zodiak Wodnik - srebrny naszyjnik .jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Zodiak Skorpion - srebrny naszyjnik ";"1";"495";"169";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/17Zodiak Skorpion - srebrny naszyjnik .jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Zodiak Strzelec - srebrny naszyjnik ";"1";"439";"149";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/18Zodiak Strzelec - srebrny naszyjnik .jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Cosmic – złoty naszyjnik";"1";"451";"629";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/19Cosmic – złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Cosmic – złoty naszyjnik";"1";"481";"415";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/20Cosmic – złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Cosmic – złoty naszyjnik";"1";"489";"475";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/21Cosmic – złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Cosmic – złoty naszyjnik";"1";"404";"399";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/22Cosmic – złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Kolekcja Wiktoriańska - naszyjnik z London Blue topazami";"1";"414";"269";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/23Kolekcja Wiktoriańska - naszyjnik z London Blue topazami.jpg";"";"13";"46";"";"";"";"";"";"";"";",13,46,,,,,,,";"";"";""
"Kolekcja Wiktoriańska - naszyjnik z perłami i szafirami";"1";"454";"259";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/24Kolekcja Wiktoriańska - naszyjnik z perłami i szafirami.jpg";"";"13";"46";"";"";"";"";"";"";"";",13,46,,,,,,,";"";"";""
"Kolekcja Wiktoriańska -naszyjnik z diamentami i szafirami";"1";"436";"199";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/25Kolekcja Wiktoriańska -naszyjnik z diamentami i szafirami.jpg";"22";"13";"46";"";"";"";"";"";"";"";"22,13,46,,,,,,,";"";"";""
"Kolekcja Wiktoriańska -naszyjnik z diamentami i rubinami";"1";"421";"269";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/26Kolekcja Wiktoriańska -naszyjnik z diamentami i rubinami.jpg";"22";"13";"46";"";"";"";"";"";"";"";"22,13,46,,,,,,,";"";"";""
"Scarlett - srebrny naszyjnik z cyrkoniami";"1";"437";"149";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/27Scarlett - srebrny naszyjnik z cyrkoniami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Scarlett - srebrny naszyjnik z cyrkoniami";"1";"446";"149";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/28Scarlett - srebrny naszyjnik z cyrkoniami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Scarlett - srebrny naszyjnik z cyrkoniami";"1";"473";"149";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/29Scarlett - srebrny naszyjnik z cyrkoniami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Namiko – naszyjnik z pereł";"1";"478";"149";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/30Namiko – naszyjnik z pereł.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Namiko - naszyjnik z pereł";"1";"480";"449";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/31Namiko - naszyjnik z pereł.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Namiko - naszyjnik z pereł";"1";"430";"529";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/32Namiko - naszyjnik z pereł.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Namiko - naszyjnik z pereł";"1";"460";"549";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/33Namiko - naszyjnik z pereł.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Srebrny naszyjnik z markazytami";"1";"457";"449";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/34Srebrny naszyjnik z markazytami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Srebrny naszyjnik z markazytami";"1";"476";"3895";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/35Srebrny naszyjnik z markazytami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Srebrny naszyjnik z markazytami";"1";"493";"5295";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/36Srebrny naszyjnik z markazytami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Srebrny naszyjnik z markazytami";"1";"491";"5995";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/37Srebrny naszyjnik z markazytami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"True Romance - złoty naszyjnik";"1";"447";"5995";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/38True Romance - złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"True Romance - srebrny naszyjnik";"1";"481";"219";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/39True Romance - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"True Romance - Złoty Naszyjnik";"1";"425";"119";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/40True Romance - Złoty Naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"True Romance - srebrny naszyjnik";"1";"464";"99";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/41True Romance - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Glamour - naszyjnik";"1";"404";"579";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/42Glamour - naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Glamour - naszyjnik";"1";"441";"329";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/43Glamour - naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Glamour - naszyjnik";"1";"484";"199";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/44Glamour - naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Glamour - naszyjnik";"1";"456";"2499";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/45Glamour - naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Srebrny naszyjnik z markazytami";"1";"458";"179";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/46Srebrny naszyjnik z markazytami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Srebrny naszyjnik z markazytami";"1";"458";"189";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/47Srebrny naszyjnik z markazytami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Srebrny naszyjnik z markazytami";"1";"448";"279";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/48Srebrny naszyjnik z markazytami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Night Sky - Srebrny naszyjnik";"1";"461";"199";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/49Night Sky - Srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Night Sky - Srebrny naszyjnik";"1";"487";"1449";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/50Night Sky - Srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Night sky - srebrny naszyjnik";"1";"488";"119";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/51Night sky - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Night Sky - Srebrny naszyjnik";"1";"478";"1349";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/52Night Sky - Srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Berries – złoty naszyjnik z onyksem";"1";"466";"119";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/53Berries – złoty naszyjnik z onyksem.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Berries – srebrny naszyjnik";"1";"444";"129";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/54Berries – srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Berries – srebrny naszyjnik";"1";"427";"129";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/55Berries – srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Malena - złoty naszyjnik";"1";"490";"149";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/56Malena - złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Malena - złoty naszyjnik";"1";"425";"89";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/57Malena - złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Malena - złoty naszyjnik";"1";"433";"209";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/58Malena - złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Beat - srebrny naszyjnik";"1";"440";"369";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/59Beat - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Beat - srebrny naszyjnik";"1";"488";"399";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/60Beat - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Beat - srebrny naszyjnik";"1";"438";"99";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/61Beat - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Beat - srebrny naszyjnik";"1";"465";"129";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/62Beat - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Zodiak Panna - srebrny naszyjnik";"1";"465";"119";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/63Zodiak Panna - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Flow – srebrny naszyjnik";"1";"409";"99";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/64Flow – srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"98";",13,,,,,,,,98";"";"";""
"Unique - srebrny naszyjnik";"1";"414";"665";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/65Unique - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Złoty naszyjnik";"1";"456";"239";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/66Złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Gloss - srebrny naszyjnik";"1";"474";"319";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/67Gloss - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Unique - srebrny naszyjnik";"1";"458";"6395";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/68Unique - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Zodiak Waga - srebrny naszyjnik";"1";"475";"6395";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/69Zodiak Waga - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Zodiak Bliźnięta - srebrny naszyjnik";"1";"472";"5695";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/70Zodiak Bliźnięta - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Loop - Srebrny naszyjnik";"1";"401";"99";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/71Loop - Srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Mystic - złoty naszyjnik";"1";"492";"99";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/72Mystic - złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Zodiak Baran - srebrny naszyjnik ";"1";"478";"129";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/73Zodiak Baran - srebrny naszyjnik .jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Złoty naszyjnik";"1";"416";"139";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/74Złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Srebrny naszyjnik";"1";"473";"129";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/75Srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Paisley- złoty naszyjnik";"1";"411";"99";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/76Paisley- złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Glamour - naszyjnik";"1";"484";"109";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/77Glamour - naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Glamour - naszyjnik";"1";"432";"499";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/78Glamour - naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Zodiak Baran - srebrny naszyjnik ";"1";"451";"129";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/79Zodiak Baran - srebrny naszyjnik .jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Flow - złoty naszyjnik";"1";"424";"89";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/80Flow - złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"98";",13,,,,,,,,98";"";"";""
"Scarlett - srebrny naszyjnik z cyrkoniami";"1";"469";"159";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/81Scarlett - srebrny naszyjnik z cyrkoniami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Eclipse - złoty naszyjnik";"1";"428";"129";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/82Eclipse - złoty naszyjnik.jpg";"";"13";"";"";"";"";"93";"";"";"";",13,,,,,93,,,";"";"";""
"Pavoni - srebrny naszyjnik";"1";"405";"149";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/83Pavoni - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Zodiak Rak - srebrny naszyjnik";"1";"484";"799";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/84Zodiak Rak - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Zodiak Skorpion - srebrny naszyjnik";"1";"454";"179";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/85Zodiak Skorpion - srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Złoty naszyjnik";"1";"411";"2595";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/86Złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Srebrny naszyjnik z markazytami";"1";"411";"159";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/87Srebrny naszyjnik z markazytami.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Srebrny naszyjnik";"1";"487";"449";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/88Srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Srebrny naszyjnik";"1";"450";"99";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/89Srebrny naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Queen B - złoty naszyjnik";"1";"448";"99";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/90Queen B - złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Queen B - złoty naszyjnik";"1";"459";"149";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/91Queen B - złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Livia - złoty naszyjnik";"1";"433";"1095";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/92Livia - złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Glamour - naszyjnik";"1";"412";"99";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/93Glamour - naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Wild One - złoty naszyjnik";"1";"406";"849";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/94Wild One - złoty naszyjnik.jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"La Prima - złoty naszyjnik ";"1";"480";"139";"both";"http://localhost/BE-projekt/img/bizuteria/naszyjniki/95La Prima - złoty naszyjnik .jpg";"";"13";"";"";"";"";"";"";"";"";",13,,,,,,,,";"";"";""
"Pavoni - Srebrny pierścionek";"1";"484";"129";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/0Pavoni - Srebrny pierścionek.jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Pavoni - Srebrny pierścionek";"1";"455";"159";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/1Pavoni - Srebrny pierścionek.jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Pavoni - Srebrny pierścionek";"1";"401";"315";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/2Pavoni - Srebrny pierścionek.jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Pavoni - Srebrny pierścionek";"1";"422";"179";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/3Pavoni - Srebrny pierścionek.jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Molly - srebrny pierścionek";"1";"430";"99";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/4Molly - srebrny pierścionek.jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Molly - złoty pierścionek ";"1";"433";"79";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/5Molly - złoty pierścionek .jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Molly - srebrny pierścionek";"1";"407";"449";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/6Molly - srebrny pierścionek.jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Molly - złoty pierścionek";"1";"472";"599";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/7Molly - złoty pierścionek.jpg";"";"11";"";"";"";"";"";"";"";"";",11,,,,,,,,";"";"";""
"Jubilé - złoty pierścionek z topazem i diamentami";"1";"453";"429";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/8Jubilé - złoty pierścionek z topazem i diamentami.jpg";"19";"11";"";"";"";"";"";"";"112";"";"19,11,,,,,,,112,";"";"";""
"Jubilé - złoty pierścionek z topazem i diamentami";"1";"488";"99";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/9Jubilé - złoty pierścionek z topazem i diamentami.jpg";"19";"11";"";"";"";"";"";"";"112";"";"19,11,,,,,,,112,";"";"";""
"Jubilé - złoty pierścionek z topazem błękitnym i diamentami";"1";"468";"729";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/10Jubilé - złoty pierścionek z topazem błękitnym i diamentami.jpg";"19";"11";"";"";"";"";"";"";"112";"";"19,11,,,,,,,112,";"";"";""
"Jubilé - złoty pierścionek z London Blue Topazem i diamentami";"1";"442";"949";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/11Jubilé - złoty pierścionek z London Blue Topazem i diamentami.jpg";"19";"11";"";"";"";"";"";"";"112";"";"19,11,,,,,,,112,";"";"";""
"Kolekcja Wiktoriańska - pierścionek z szafirami";"1";"460";"159";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/12Kolekcja Wiktoriańska - pierścionek z szafirami.jpg";"";"11";"46";"";"";"";"";"";"";"";",11,46,,,,,,,";"";"";""
"Kolekcja Wiktoriańska - pierścionek ze szmaragdami i szafirami";"1";"430";"149";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/13Kolekcja Wiktoriańska - pierścionek ze szmaragdami i szafirami.jpg";"";"11";"46";"";"";"";"";"";"";"";",11,46,,,,,,,";"";"";""
"Kolekcja Wiktoriańska - pierścionek z London blue topazem";"1";"454";"149";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/14Kolekcja Wiktoriańska - pierścionek z London blue topazem.jpg";"";"11";"46";"";"";"";"";"";"";"";",11,46,,,,,,,";"";"";""
"Kolekcja Wiktoriańska - pierścionek z szafirami";"1";"409";"139";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/15Kolekcja Wiktoriańska - pierścionek z szafirami.jpg";"";"11";"46";"";"";"";"";"";"";"";",11,46,,,,,,,";"";"";""
"Éternel - pierścionek z diamentem";"1";"463";"119";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/16Éternel - pierścionek z diamentem.jpg";"19";"11";"";"";"";"95";"";"";"";"";"19,11,,,,95,,,,";"";"";""
"Valentine - pierścionek z diamentem";"1";"452";"295";"both";"http://localhost/BE-projekt/img/bizuteria/pierscionki/17Valentine - pierścionek z diamentem.jpg";"19";"11";"";"";"";"";"";"";"";"";"19,11,,,,,,,,";"";"";""
